Epoch,Train acc,Train loss,Test acc,Test loss
0,39.384,1.6420300351384352,48.37,1.4111485783057878
1,52.55,1.3078809113758605,54.66,1.2517539021335071
2,58.214,1.163023131582743,59.63,1.1343463553658015
3,61.718,1.0712623280637406,62.18,1.0556900999214076
4,64.444,0.997755619266149,64.72,1.0112774839884118
5,66.402,0.949639791265473,65.92,0.9650014985965777
6,67.788,0.9122751242364459,66.33,0.9480725059026405
7,68.828,0.8833260921870961,67.71,0.9266421991058543
8,69.498,0.8604123266151799,67.84,0.9126995009712026
9,70.302,0.8452539597935689,68.75,0.8973797657821752
10,70.766,0.8278127577908508,68.71,0.8898286578021471
11,71.514,0.8120189728334432,68.58,0.8868467649327049
12,71.884,0.7982013567024485,69.48,0.8744695179070099
13,72.36,0.7864220589018234,69.55,0.8702058716665341
14,72.754,0.7761028886146253,69.74,0.8582618455343609
15,73.058,0.7658720460084393,70.33,0.8558915212184568
16,73.252,0.7574681953700912,70.35,0.8521045710467086
17,73.498,0.7496456958143912,70.92,0.8317118785049342
18,73.834,0.7459412257537208,70.53,0.8445810886878001
19,74.132,0.7382085707486438,70.44,0.8504766105096552
20,73.988,0.7330587082506751,71.06,0.8350774721254276
21,74.458,0.7253065186998119,70.82,0.8374229186697851
22,74.694,0.7186962302078677,71.47,0.8341685774960096
23,74.832,0.7131392458058379,70.96,0.8374090836017947
24,74.964,0.7072710926880312,70.73,0.8371592843079869
25,75.16,0.7039714041725754,71.63,0.8211710573751715
26,75.4,0.6980328266425511,71.79,0.8183755233317991
27,75.628,0.6943887948532543,70.87,0.8461748271048823
28,75.642,0.6888027345128072,72.15,0.8131301727475999
29,75.816,0.687870581436645,71.69,0.8258819693251501
30,75.82,0.6844794106148088,72.32,0.8064548991903474
31,76.09,0.6783277784924373,71.73,0.8182174404965171
32,76.138,0.6756045944855341,72.5,0.8074682754806325
33,76.402,0.6720634455723531,71.83,0.8170930803576603
34,76.532,0.6707603990879205,72.04,0.8052576599241812
35,76.458,0.6657579785112835,72.46,0.8080788699886466
36,76.614,0.6630864422339613,72.68,0.7953080497210538
37,76.83,0.6610426517093883,72.47,0.8144823742818229
38,76.742,0.6607776868831167,72.05,0.8197969115233119
39,76.852,0.6573698311815481,72.46,0.8135557936716683
40,76.904,0.654368978555855,72.74,0.8118976739388478
41,76.922,0.6527218313320823,72.67,0.80034437209745
42,77.076,0.6463409184342455,72.65,0.8072165997722481
43,76.976,0.6475064290301574,72.18,0.8168111654776561
44,77.2,0.6466095419338597,72.69,0.8014434530765195
45,77.362,0.6442623976856241,73.08,0.800103723248349
46,77.398,0.6398447434920485,72.51,0.8172178419330453
47,77.422,0.6388786577660105,72.55,0.8038376064240178
48,77.36,0.6376640310372843,72.42,0.8145275712013245
49,77.358,0.6355028057952061,71.74,0.8259932285622705
50,77.636,0.632750354993069,73.38,0.7976184147822706
51,77.772,0.6290565011903758,72.71,0.8063599097577832
52,77.714,0.6315354823761279,72.76,0.8082837854759602
53,77.796,0.627674381979896,72.62,0.8041723702527299
54,77.724,0.6259286446339639,72.98,0.8023762174799473
55,77.712,0.6255778142101015,72.57,0.8087853834598879
56,77.872,0.6237649720952944,72.66,0.803067472162126
57,78.096,0.6224141979156552,73.08,0.7963736332670043
58,78.222,0.6198027717792775,73.11,0.7982665451267098
59,78.21,0.6183321381468907,72.72,0.8067803684669205
60,78.054,0.6195800398164393,72.28,0.8151925673967675
61,78.112,0.6177782438447713,72.68,0.8085351231731946
62,78.286,0.6161461464889214,72.78,0.7983641405648823
63,78.48,0.614983197825644,72.87,0.8017110998117472
64,78.438,0.6133274897132688,72.89,0.7968075215062008
65,78.314,0.6143666373951661,72.68,0.8079110866860498
66,78.45,0.6113273547128644,72.88,0.8121220846719379
67,78.43,0.6120576551350791,73.09,0.7946780082545702
68,78.654,0.6079379887227208,72.6,0.8020094595377958
69,78.524,0.608135610132876,72.77,0.7983320445954045
70,78.652,0.605965030010399,73.37,0.795623361687117
71,78.58,0.605670356918174,72.7,0.8069457649430142
72,78.736,0.6046411418701376,73.28,0.8003521795514263
73,78.756,0.6063341196540677,72.78,0.8059366334088242
74,78.782,0.6013599242395757,72.9,0.8036081670205805
75,78.846,0.6017591448696068,72.84,0.8077569181406046
76,78.876,0.6021083431018283,72.85,0.8124686026874977
77,78.74,0.6018232755039049,72.85,0.7989595321160329
78,78.98,0.5976290772942936,72.85,0.7955587427072888
79,79.05,0.6003613263139944,73.06,0.801875997193252
80,78.964,0.5972709803630019,73.01,0.7955034118664416
81,78.968,0.5970284425084244,73.05,0.7944790864292579
82,79.074,0.5939183120837297,72.95,0.7975782103176359
83,79.014,0.5962014106838295,72.87,0.8068852733962143
84,78.996,0.5957019457884152,72.9,0.8040793047675604
85,79.198,0.5934780365823175,73.1,0.7989018891431108
86,78.904,0.5933979928036175,73.01,0.802986907430842
87,79.088,0.5909141696932371,72.61,0.8100479894046542
88,79.4,0.5900290007024165,72.82,0.80524334122863
89,79.178,0.5919297165273095,73.67,0.7966598128970666
90,79.11,0.5890660157898808,72.83,0.8060674463646321
91,79.326,0.5894828518790662,72.57,0.8181712321842773
92,79.222,0.5892894790910393,73.02,0.8025230810612063
93,79.266,0.5887550406748682,73.18,0.8043801188468933
94,79.278,0.5852473544342743,72.96,0.8021160907383207
95,79.086,0.5871532339116802,72.54,0.811490773400174
96,79.188,0.5862519630538229,72.61,0.8135776897019977
97,79.232,0.5869401221537529,73.22,0.7978317571591728
98,79.352,0.5857099001974706,73.15,0.7985345208192174
99,79.398,0.5825262564374968,73.02,0.7990389979338344
